ID,Entity,Category,Group,Layer,Component,Bin,Subbin,Attribution
98,Samuel L,Career_error,VisTxtParam,0,mlp,Context,Context_0/3,0.00244903564453125
98,Samuel L,Career_error,VisTxtParam,0,mlp,Context,Context_1/3,0.00036716461181640625
98,Samuel L,Career_error,VisTxtParam,0,mlp,Context,Context_2/3,4.088878631591797e-05
98,Samuel L,Career_error,VisTxtParam,0,mlp,Entity,Entity_0/1,0.10284423828125
98,Samuel L,Career_error,VisTxtParam,0,mlp,Final,Final_0/1,5.1081180572509766e-05
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_0/20,8.022785186767578e-05
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_1/20,6.854534149169922e-05
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_10/20,0.00018906593322753906
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_11/20,0.000202178955078125
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_12/20,5.632638931274414e-05
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_13/20,1.5497207641601562e-06
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_14/20,5.9604644775390625e-06
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_15/20,2.944469451904297e-05
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_16/20,1.6927719116210938e-05
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_17/20,7.289648056030273e-05
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_18/20,3.0040740966796875e-05
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_19/20,9.5367431640625e-07
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_2/20,2.3186206817626953e-05
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_3/20,6.127357482910156e-05
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_4/20,2.390146255493164e-05
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_5/20,1.5079975128173828e-05
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_6/20,2.4318695068359375e-05
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_7/20,2.7179718017578125e-05
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_8/20,2.580881118774414e-05
98,Samuel L,Career_error,VisTxtParam,0,mlp,Query,Query_9/20,5.9485435485839844e-05
98,Samuel L,Career_error,VisTxtParam,1,mlp,Context,Context_0/3,0.002208709716796875
98,Samuel L,Career_error,VisTxtParam,1,mlp,Context,Context_1/3,0.0002739429473876953
98,Samuel L,Career_error,VisTxtParam,1,mlp,Context,Context_2/3,7.969141006469727e-05
98,Samuel L,Career_error,VisTxtParam,1,mlp,Entity,Entity_0/1,0.0186309814453125
98,Samuel L,Career_error,VisTxtParam,1,mlp,Final,Final_0/1,5.0902366638183594e-05
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_0/20,0.0001068115234375
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_1/20,8.028745651245117e-05
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_10/20,5.823373794555664e-05
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_11/20,2.9742717742919922e-05
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_12/20,0.00032258033752441406
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_13/20,3.153085708618164e-05
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_14/20,1.9788742065429688e-05
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_15/20,8.296966552734375e-05
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_16/20,4.57763671875e-05
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_17/20,0.0001659393310546875
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_18/20,4.7087669372558594e-05
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_19/20,4.3511390686035156e-05
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_2/20,1.811981201171875e-05
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_3/20,5.5730342864990234e-05
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_4/20,2.5033950805664062e-05
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_5/20,1.1801719665527344e-05
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_6/20,3.331899642944336e-05
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_7/20,1.8715858459472656e-05
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_8/20,7.18235969543457e-05
98,Samuel L,Career_error,VisTxtParam,1,mlp,Query,Query_9/20,0.0001735687255859375
98,Samuel L,Career_error,VisTxtParam,2,mlp,Context,Context_0/3,0.002338409423828125
98,Samuel L,Career_error,VisTxtParam,2,mlp,Context,Context_1/3,0.0007872581481933594
98,Samuel L,Career_error,VisTxtParam,2,mlp,Context,Context_2/3,9.369850158691406e-05
98,Samuel L,Career_error,VisTxtParam,2,mlp,Entity,Entity_0/1,0.0162506103515625
98,Samuel L,Career_error,VisTxtParam,2,mlp,Final,Final_0/1,0.00021314620971679688
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_0/20,0.002044677734375
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_1/20,0.0007314682006835938
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_10/20,0.00021445751190185547
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_11/20,9.47117805480957e-05
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_12/20,0.0013942718505859375
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_13/20,6.616115570068359e-06
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_14/20,7.593631744384766e-05
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_15/20,0.0001552104949951172
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_16/20,0.00018799304962158203
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_17/20,0.0003192424774169922
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_18/20,9.97781753540039e-05
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_19/20,0.0002014636993408203
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_2/20,0.0001347064971923828
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_3/20,0.00021386146545410156
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_4/20,6.783008575439453e-05
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_5/20,5.9604644775390625e-05
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_6/20,9.59634780883789e-05
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_7/20,2.09808349609375e-05
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_8/20,0.00011390447616577148
98,Samuel L,Career_error,VisTxtParam,2,mlp,Query,Query_9/20,0.0001405477523803711
98,Samuel L,Career_error,VisTxtParam,3,mlp,Context,Context_0/3,0.0005350112915039062
98,Samuel L,Career_error,VisTxtParam,3,mlp,Context,Context_1/3,0.0009217262268066406
98,Samuel L,Career_error,VisTxtParam,3,mlp,Context,Context_2/3,0.00016069412231445312
98,Samuel L,Career_error,VisTxtParam,3,mlp,Entity,Entity_0/1,0.01203155517578125
98,Samuel L,Career_error,VisTxtParam,3,mlp,Final,Final_0/1,0.00018322467803955078
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_0/20,0.0013217926025390625
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_1/20,0.0002999305725097656
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_10/20,0.00042176246643066406
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_11/20,0.00013828277587890625
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_12/20,0.00028061866760253906
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_13/20,3.814697265625e-06
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_14/20,8.195638656616211e-05
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_15/20,3.170967102050781e-05
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_16/20,0.00020122528076171875
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_17/20,0.0001647472381591797
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_18/20,7.62939453125e-05
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_19/20,2.5331974029541016e-05
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_2/20,0.00017893314361572266
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_3/20,0.00015616416931152344
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_4/20,4.863739013671875e-05
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_5/20,3.74913215637207e-05
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_6/20,9.655952453613281e-06
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_7/20,4.9591064453125e-05
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_8/20,1.0669231414794922e-05
98,Samuel L,Career_error,VisTxtParam,3,mlp,Query,Query_9/20,0.000255584716796875
98,Samuel L,Career_error,VisTxtParam,4,mlp,Context,Context_0/3,0.0011281967163085938
98,Samuel L,Career_error,VisTxtParam,4,mlp,Context,Context_1/3,0.0012407302856445312
98,Samuel L,Career_error,VisTxtParam,4,mlp,Context,Context_2/3,0.0001386404037475586
98,Samuel L,Career_error,VisTxtParam,4,mlp,Entity,Entity_0/1,0.005870819091796875
98,Samuel L,Career_error,VisTxtParam,4,mlp,Final,Final_0/1,0.00011301040649414062
98,Samuel L,Career_error,VisTxtParam,4,mlp,Query,Query_0/20,0.0002841949462890625
98,Samuel L,Career_error,VisTxtParam,4,mlp,Query,Query_1/20,0.000522613525390625
98,Samuel L,Career_error,VisTxtParam,4,mlp,Query,Query_10/20,4.8220157623291016e-05
98,Samuel L,Career_error,VisTxtParam,4,mlp,Query,Query_11/20,0.00029277801513671875
98,Samuel L,Career_error,VisTxtParam,4,mlp,Query,Query_12/20,0.0009918212890625
98,Samuel L,Career_error,VisTxtParam,4,mlp,Query,Query_13/20,5.9664249420166016e-05
98,Samuel L,Career_error,VisTxtParam,4,mlp,Query,Query_14/20,5.3048133850097656e-05
98,Samuel L,Career_error,VisTxtParam,4,mlp,Query,Query_15/20,9.059906005859375e-06
98,Samuel L,Career_error,VisTxtParam,4,mlp,Query,Query_16/20,0.0001785755157470703
98,Samuel L,Career_error,VisTxtParam,4,mlp,Query,Query_17/20,0.0005254745483398438
98,Samuel L,Career_error,VisTxtParam,4,mlp,Query,Query_18/20,0.00021541118621826172
98,Samuel L,Career_error,VisTxtParam,4,mlp,Query,Query_19/20,4.607439041137695e-05
98,Samuel L,Career_error,VisTxtParam,4,mlp,Query,Query_2/20,0.0005078315734863281
98,Samuel L,Career_error,VisTxtParam,4,mlp,Query,Query_3/20,0.0002397298812866211
98,Samuel L,Career_error,VisTxtParam,4,mlp,Query,Query_4/20,0.00015783309936523438
98,Samuel L,Career_error,VisTxtParam,4,mlp,Query,Query_5/20,0.00016927719116210938
98,Samuel L,Career_error,VisTxtParam,4,mlp,Query,Query_6/20,2.8014183044433594e-06
98,Samuel L,Career_error,VisTxtParam,4,mlp,Query,Query_7/20,0.00010478496551513672
98,Samuel L,Career_error,VisTxtParam,4,mlp,Query,Query_8/20,0.00010353326797485352
